time_s,desired_position_rad,desired_velocity_rad_s,desired_acceleration_rad_s2,actual_position_rad,actual_velocity_rad_s,position_error_rad,feedback_component,model_component,command_torque_Nm,gravity_torque_Nm,dynamic_bias_Nm,virtual_acceleration_rad_s2
3.1319999999998767,-0.5992869726586065,-0.720802797461832,0.9799231423222216,-0.5979672174430495,-0.7149725281298398,-0.0013197552155570502,-0.7296894900823578,2.2651039666027644,26.48219485163809,24.282435888635888,24.217090885035326,0.7411622299645236
3.1339999999998764,-0.6007266089283267,-0.7188287360423185,0.9941317827858204,-0.5993932930393489,-0.7130377981496752,-0.0013333158889778929,-0.7282818516740868,2.3099345814670142,26.592651636054097,24.34783904574951,24.28271705458708,0.7558314011284172
3.135999999999876,-0.6021622686839985,-0.7168262964951376,1.0083011766288652,-0.6008154428956133,-0.7110749281321956,-0.0013468257883851864,-0.7268453759963656,2.3546740693066632,26.702792986070282,24.413015593033244,24.348118916763617,0.7704707618438902
3.137999999999876,-0.6035938952482325,-0.7147955578731742,1.022430764467945,-0.6022336108870783,-0.7090839957325152,-0.001360284361154207,-0.7253801079438325,2.3993206758320635,26.812614834449022,24.477963233457125,24.413294158616957,0.7850797380446597
3.139999999999876,-0.6050214321028632,-0.7127366003465121,1.0365199884911254,-0.603647741046502,-0.7070650797118297,-0.0013736910563612037,-0.7238860935692069,2.4438726503999715,26.922113133610498,24.542679686058538,24.478240483210527,0.7996577568569412
3.1419999999998756,-0.60644482289118,-0.7106495051992688,1.0505682924799666,-0.6050577775663706,-0.7050182599342888,-0.0013870453248093773,-0.7223633800830358,2.488328246081103,27.0312838557563,24.60716268599563,24.542955609675197,0.8142042466215509
3.1439999999998753,-0.6078640114201517,-0.7085343548263872,1.0645751218314816,-0.6064636648010983,-0.7029436173638263,-0.0014003466190534164,-0.7208120158535158,2.532685719727363,27.140122992989973,24.671409984598625,24.60743727326261,0.8287186369159179
3.145999999999875,-0.609278941662645,-0.7063912327303826,1.0785399235800277,-0.6078653472692201,-0.7008412340609477,-0.0014135943934248107,-0.7192320504060103,2.5769433320392725,27.24862655743587,24.735419349418418,24.6716832253966,0.8432003585761372
3.147999999999875,-0.6106895577596373,-0.7042202235180448,1.0924621464191508,-0.6092627696555791,-0.6987111931794758,-0.0014267881040581631,-0.7176235344227808,2.621099347632951,27.3567905813547,24.799188564273088,24.73569123372175,0.8576488437188994
3.1499999999998747,-0.6120958040224201,-0.7020214128971007,1.106341240723328,-0.6106558768135056,-0.6965535789632546,-0.0014399272089145043,-0.7159865197421542,2.6651520351073983,27.46461111725738,24.86271542929187,24.799459082149983,0.8720635257635045
3.1519999999998745,-0.613497624934799,-0.6997948876728286,1.120176658569681,-0.6120446137669913,-0.6943684767428101,-0.0014530111678077162,-0.7143210593580771,2.7090996671112992,27.572084238015805,24.92599776095677,24.862984570904505,0.886443839453724
3.1539999999998742,-0.6148949651552844,-0.6975407357446319,1.1339678537596036,-0.6134289257128552,-0.69215597293197,-0.001466039442429179,-0.7126272074192914,2.7529405204099184,27.679206036971383,24.989033392141867,24.926265516561465,0.9007892208796928
3.155999999999874,-0.6162877695192772,-0.6952590461025693,1.1477142818403236,-0.6148087580229041,-0.6899161550244406,-0.0014790114963730838,-0.7109050192285635,2.7966728759517583,27.785972628041073,25.051820172150343,24.989299752089316,0.9150991074997274
3.157999999999874,-0.6176759830412456,-0.6929499088238411,1.1614154001263943,-0.6161840562460849,-0.6876491115903424,-0.0014919267951607473,-0.7091545512417148,2.840295018935225,27.892380145821004,25.114355966748807,25.05208512688578,0.9293729381621321
