time_s,joint2_position_rad,joint2_velocity_rad_s,position_error_rad,pd_torque_Nm,gravity_comp_torque_Nm,command_torque_Nm
1.5680000000000012,-1.7450043861727844,-0.011799846622582471,1.2450043861727844,49.8843143976705,0.0,49.8843143976705
1.5700000000000012,-1.745030299576907,-0.012956702061198786,1.245030299576907,49.894574219892036,0.0,49.894574219892036
1.5720000000000012,-1.7450585114026904,-0.014105912891761793,1.2450585114026904,49.904865599565866,0.0,49.904865599565866
1.5740000000000012,-1.745089006321229,-0.015247459269303298,1.245089006321229,49.91518775924171,0.0,49.91518775924171
1.5760000000000012,-1.7451217689656342,-0.016381322202565777,1.2451217689656342,49.925539927003584,0.0,49.925539927003584
1.5780000000000012,-1.7451567839326732,-0.01750748351946587,1.2451567839326732,49.9359213362459,0.0,49.9359213362459
1.5800000000000012,-1.745194035784342,-0.018625925834477513,1.245194035784342,49.94633122546265,0.0,49.94633122546265
1.5820000000000012,-1.7452335090493778,-0.019736632517865046,1.2452335090493778,49.956768838049506,0.0,49.956768838049506
1.5840000000000012,-1.7452751882247113,-0.020839587666694994,1.2452751882247113,49.96723342211803,0.0,49.96723342211803
1.5860000000000012,-1.7453190577768665,-0.021934776077558445,1.2453190577768665,49.97772423032202,0.0,49.97772423032202
1.5880000000000012,-1.7453651021433083,-0.023022183220932052,1.2453651021433083,49.988240519695125,0.0,49.988240519695125
1.5900000000000012,-1.7454133057337424,-0.02410179521711202,1.2454133057337424,49.99878155149979,0.0,49.99878155149979
1.5920000000000012,-1.7454636529313696,-0.02517359881365017,1.2454636529313696,50.00934659108659,0.0,50.00934659108659
1.5940000000000012,-1.745516128094098,-0.02623758136422782,1.245516128094098,50.01993490776398,0.0,50.01993490776398
1.5960000000000012,-1.7455707155557159,-0.027293730808899803,1.2455707155557159,50.03054577467775,0.0,50.03054577467775
1.5980000000000012,-1.745627399627027,-0.028342035655644835,1.245627399627027,50.04117846869983,0.0,50.04117846869983
1.6000000000000012,-1.7456861645969535,-0.029382484963159407,1.2456861645969535,50.051832270326244,0.0,50.051832270326244
1.6020000000000012,-1.745746994733603,-0.030415068324832574,1.245746994733603,50.06250646358342,0.0,50.06250646358342
1.6040000000000012,-1.7458098742853108,-0.031439775853842625,1.2458098742853108,50.07320033594278,0.0,50.07320033594278
1.6060000000000012,-1.7458747874816494,-0.032456598169315586,1.2458747874816494,50.083913178243165,0.0,50.083913178243165
1.6080000000000012,-1.7459417185344164,-0.0334655263834901,1.2459417185344164,50.0946442846205,0.0,50.0946442846205
1.6100000000000012,-1.746010651638596,-0.034466552089832306,1.246010651638596,50.105392952444575,0.0,50.105392952444575
1.6120000000000012,-1.7460815709733002,-0.03545966735204763,1.2460815709733002,50.1161584822625,0.0,50.1161584822625
1.6140000000000012,-1.746154460702688,-0.036444864693937706,1.246154460702688,50.12694017774839,0.0,50.12694017774839
1.6160000000000012,-1.746229304976868,-0.03742213709005218,1.246229304976868,50.13773734565902,0.0,50.13773734565902
1.6180000000000012,-1.746306087932782,-0.03839147795708749,1.246306087932782,50.14854929579514,0.0,50.14854929579514
1.6200000000000012,-1.746384793695074,-0.03935288114598593,1.246384793695074,50.159375340967976,0.0,50.159375340967976
1.6220000000000012,-1.7464654063769434,-0.04030634093469061,1.2464654063769434,50.170214796970846,0.0,50.170214796970846
1.6240000000000012,-1.7465479100809864,-0.04125185202151286,1.2465479100809864,50.18106698255526,0.0,50.18106698255526
1.6260000000000012,-1.7466322889000245,-0.042189409519071394,1.2466322889000245,50.19193121941156,0.0,50.19193121941156
1.6280000000000012,-1.746718526917922,-0.04311900894876406,1.246718526917922,50.202806832153556,0.0,50.202806832153556
1.6300000000000012,-1.7468066082103935,-0.044040646235733984,1.2468066082103935,50.213693148306994,0.0,50.213693148306994
1.6320000000000012,-1.7468965168458022,-0.0449543177042942,1.2468965168458022,50.22458949830161,0.0,50.22458949830161
1.6340000000000012,-1.7469882368859497,-0.04586002007377682,1.2469882368859497,50.23549521546644,0.0,50.23549521546644
1.6360000000000012,-1.7470817523868594,-0.046757750454774136,1.2470817523868594,50.246409636028204,0.0,50.246409636028204
1.6380000000000012,-1.747177047399551,-0.04764750634573956,1.247177047399551,50.25733209911257,0.0,50.25733209911257
1.6400000000000012,-1.7472741059708108,-0.04852928562992008,1.2472741059708108,50.268261946747955,0.0,50.268261946747955
1.6420000000000012,-1.747372912143956,-0.04940308657259185,1.247372912143956,50.27919852387179,0.0,50.27919852387179
1.6440000000000012,-1.7474734499595932,-0.05026890781857191,1.2474734499595932,50.29014117833898,0.0,50.29014117833898
1.6460000000000012,-1.7475757034563733,-0.05112674838998134,1.2475757034563733,50.30108926093231,0.0,50.30108926093231
1.6480000000000012,-1.7476796566717416,-0.051976607684236606,1.2476796566717416,50.31204212537478,0.0,50.31204212537478
1.6500000000000012,-1.747785293642686,-0.052818485472245415,1.247785293642686,50.32299912834356,0.0,50.32299912834356
1.6520000000000012,-1.7478925984064797,-0.05365238189678739,1.2478925984064797,50.333959629485406,0.0,50.333959629485406
1.6540000000000012,-1.7480015550014218,-0.05447829747105934,1.2480015550014218,50.34492299143349,0.0,50.34492299143349
1.6560000000000012,-1.7481121474675765,-0.055296233077366114,1.2481121474675765,50.35588857982535,0.0,50.35588857982535
1.6580000000000013,-1.7482243598475085,-0.056106189965939524,1.2482243598475085,50.36685576332199,0.0,50.36685576332199
1.6600000000000013,-1.7483381761870163,-0.056908169753870225,1.2483381761870163,50.37782391362786,0.0,50.37782391362786
1.6620000000000013,-1.7484535805358645,-0.05770217442413635,1.2484535805358645,50.388792405511616,0.0,50.388792405511616
1.6640000000000013,-1.748570556948514,-0.05848820632471441,1.248570556948514,50.39976061682767,0.0,50.39976061682767
1.6660000000000013,-1.7486890894848495,-0.05926626816776002,1.2486890894848495,50.41072792853827,0.0,50.41072792853827
1.6680000000000013,-1.7488091622109072,-0.060036363028846476,1.2488091622109072,50.42169372473606,0.0,50.42169372473606
